Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Chinese,215,105,110
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Black,460,255,205
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Filipino,35,0,35
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Latin American,35,20,10
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Arab,70,40,30
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Southeast Asian,40,30,0
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,West Asian,0,0,0
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Korean,45,0,0
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Japanese,0,0,0
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,"Visible minority, n.i.e.",0,0,0
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Multiple visible minorities,0,0,0
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Visible minority population,Not a visible minority,79675,37915,41760
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Total population in private households by visible minority,35535,17550,17980
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Total visible minority population,465,225,235
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,South Asian,55,35,20
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Chinese,230,115,115
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Black,55,30,20
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Filipino,10,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Latin American,0,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Arab,0,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Southeast Asian,0,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,West Asian,15,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Korean,0,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Japanese,0,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,"Visible minority, n.i.e.",0,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Multiple visible minorities,0,0,0
11001,Prince Edward Island,Cardigan,36.5,Visible minority population,Not a visible minority,35075,17330,17740
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Total population in private households by visible minority,33315,15405,17905
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Total visible minority population,2975,1405,1580
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,South Asian,345,155,195
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Chinese,1305,685,625
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Black,260,85,175
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Filipino,30,0,15
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Latin American,130,60,70
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Arab,165,85,85
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Southeast Asian,130,80,55
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,West Asian,315,145,170
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Korean,95,40,55
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Japanese,155,25,125
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,"Visible minority, n.i.e.",0,0,0
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Multiple visible minorities,35,20,20
11002,Prince Edward Island,Charlottetown,24.3,Visible minority population,Not a visible minority,30335,14005,16330
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Total population in private households by visible minority,33820,16540,17280
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Total visible minority population,560,300,260
11003,Prince Edward Island,Egmont,38.6,Visible minority population,South Asian,65,40,25
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Chinese,125,0,55
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Black,25,0,30
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Filipino,40,25,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Latin American,80,40,40
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Arab,0,0,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Southeast Asian,65,35,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,West Asian,0,0,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Korean,0,0,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Japanese,25,0,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,"Visible minority, n.i.e.",0,0,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Multiple visible minorities,0,0,0
11003,Prince Edward Island,Egmont,38.6,Visible minority population,Not a visible minority,33260,16240,17020
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Total population in private households by visible minority,34705,17010,17700
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Total visible minority population,260,95,160
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,South Asian,20,0,25
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Chinese,170,75,90
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Black,45,10,35
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Filipino,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Latin American,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Arab,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Southeast Asian,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,West Asian,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Korean,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Japanese,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,"Visible minority, n.i.e.",0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Multiple visible minorities,0,0,0
11004,Prince Edward Island,Malpeque,34.3,Visible minority population,Not a visible minority,34445,16915,17530
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Total population in private households by visible minority,74320,36200,38120
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Total visible minority population,1345,555,785
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,South Asian,135,50,85
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Chinese,150,60,85
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Black,810,340,470
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Filipino,120,0,75
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Latin American,55,30,30
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Arab,15,15,0
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Southeast Asian,0,0,0
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,West Asian,0,0,0
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Korean,0,0,0
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Japanese,25,0,0
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,"Visible minority, n.i.e.",0,0,0
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Multiple visible minorities,15,0,10
12001,Nova Scotia,Cape Breton--Canso,30.8,Visible minority population,Not a visible minority,72980,35650,37335
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Total population in private households by visible minority,73660,35805,37855
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Total visible minority population,1690,915,775
12002,Nova Scotia,Central Nova,30.5,Visible minority population,South Asian,135,80,55
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Chinese,160,65,90
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Black,855,440,410
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Filipino,215,135,75
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Latin American,40,0,30
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Arab,110,75,0
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Southeast Asian,0,0,0
12002,Nova Scotia,Central Nova,30.5,Visible minority population,West Asian,0,0,0
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Korean,25,0,15
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Japanese,0,0,0
12002,Nova Scotia,Central Nova,30.5,Visible minority population,"Visible minority, n.i.e.",65,40,25
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Multiple visible minorities,65,40,0
12002,Nova Scotia,Central Nova,30.5,Visible minority population,Not a visible minority,71975,34890,37085
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Total population in private households by visible minority,80265,38850,41415
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Total visible minority population,1905,895,1010
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,South Asian,225,105,120
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Chinese,195,60,130
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Black,1110,620,485
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Filipino,55,30,20
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Latin American,55,30,25
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Arab,90,45,50
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Southeast Asian,10,0,0
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,West Asian,0,0,0
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Korean,0,0,0
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Japanese,0,0,0
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,"Visible minority, n.i.e.",130,0,130
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Multiple visible minorities,0,0,0
12003,Nova Scotia,Cumberland--Colchester,34,Visible minority population,Not a visible minority,78355,37955,40405
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Total population in private households by visible minority,90095,43030,47065
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Total visible minority population,7080,3440,3640
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,South Asian,860,480,385
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Chinese,555,265,285
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Black,4010,1890,2115
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Filipino,265,125,135
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Latin American,195,115,80
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Arab,350,210,140
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Southeast Asian,280,140,135
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,West Asian,130,60,75
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Korean,20,0,0
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Japanese,45,10,35
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,"Visible minority, n.i.e.",145,50,90
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Multiple visible minorities,240,80,160
12004,Nova Scotia,Dartmouth--Cole Harbour,24.4,Visible minority population,Not a visible minority,83025,39595,43425
12005,Nova Scotia,Halifax,29.4,Visible minority population,Total population in private households by visible minority,89505,43120,46385
12005,Nova Scotia,Halifax,29.4,Visible minority population,Total visible minority population,12005,6280,5725
12005,Nova Scotia,Halifax,29.4,Visible minority population,South Asian,1295,655,640
12005,Nova Scotia,Halifax,29.4,Visible minority population,Chinese,2150,1165,980
12005,Nova Scotia,Halifax,29.4,Visible minority population,Black,3780,1870,1915
12005,Nova Scotia,Halifax,29.4,Visible minority population,Filipino,480,205,270
12005,Nova Scotia,Halifax,29.4,Visible minority population,Latin American,365,185,175
12005,Nova Scotia,Halifax,29.4,Visible minority population,Arab,2125,1405,725
12005,Nova Scotia,Halifax,29.4,Visible minority population,Southeast Asian,365,165,195
12005,Nova Scotia,Halifax,29.4,Visible minority population,West Asian,470,275,195
12005,Nova Scotia,Halifax,29.4,Visible minority population,Korean,280,70,215
12005,Nova Scotia,Halifax,29.4,Visible minority population,Japanese,145,55,90
12005,Nova Scotia,Halifax,29.4,Visible minority population,"Visible minority, n.i.e.",215,105,110
12005,Nova Scotia,Halifax,29.4,Visible minority population,Multiple visible minorities,340,125,215
12005,Nova Scotia,Halifax,29.4,Visible minority population,Not a visible minority,77500,36840,40660
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Total population in private households by visible minority,86170,41330,44840
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Total visible minority population,11290,5785,5505
12006,Nova Scotia,Halifax West,19.7,Visible minority population,South Asian,1665,895,765
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Chinese,1500,760,740
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Black,2560,1375,1185
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Filipino,520,215,305
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Latin American,385,165,220
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Arab,2845,1515,1325
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Southeast Asian,240,105,130
12006,Nova Scotia,Halifax West,19.7,Visible minority population,West Asian,590,310,285
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Korean,470,210,255
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Japanese,35,0,30
12006,Nova Scotia,Halifax West,19.7,Visible minority population,"Visible minority, n.i.e.",60,30,30
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Multiple visible minorities,435,205,230
12006,Nova Scotia,Halifax West,19.7,Visible minority population,Not a visible minority,74880,35545,39335
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Total population in private households by visible minority,82225,40255,41975
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Total visible minority population,2145,1120,1020
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,South Asian,125,50,70
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Chinese,310,160,150
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Black,1110,610,500
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Filipino,85,25,55
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Latin American,60,20,40
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Arab,190,135,50
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Southeast Asian,100,35,65
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,West Asian,0,0,0
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Korean,35,15,20
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Japanese,35,0,30
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,"Visible minority, n.i.e.",0,0,0
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Multiple visible minorities,60,45,15
12007,Nova Scotia,Kings--Hants,27.1,Visible minority population,Not a visible minority,80085,39130,40955
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Total population in private households by visible minority,85040,41955,43080
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Total visible minority population,4120,2050,2070
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,South Asian,85,45,45
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Chinese,325,175,150
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Black,3285,1605,1685
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Filipino,30,0,25
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Latin American,60,45,20
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Arab,90,45,45
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Southeast Asian,20,15,0
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,West Asian,15,0,10
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Korean,70,50,0
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Japanese,40,25,0
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,"Visible minority, n.i.e.",25,0,25
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Multiple visible minorities,70,35,30
12008,Nova Scotia,Sackville--Preston--Chezzetcook,24.5,Visible minority population,Not a visible minority,80915,39905,41010
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Total population in private households by visible minority,91330,45080,46255
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Total visible minority population,1560,760,795
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,South Asian,130,75,55
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Chinese,280,110,170
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Black,725,410,315
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Filipino,60,15,40
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Latin American,70,30,40
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Arab,115,70,50
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Southeast Asian,0,0,0
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,West Asian,95,0,75
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Korean,0,0,0
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Japanese,40,10,25
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,"Visible minority, n.i.e.",0,0,0
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Multiple visible minorities,30,0,20
12009,Nova Scotia,South Shore--St. Margarets,29.2,Visible minority population,Not a visible minority,89775,44320,45455
12010,Nova Scotia,Sydney--Victoria,27.4,Visible minority population,Total population in private households by visible minority,71730,34335,37390
